T,OTU,Replicate,n,r2,rmse,rss,aic,aicc,aicc_lin,delta_aicc_curv,rt_curv,has_curvature,r_at_bound,K_at_bound,fit_valid,T_end_min,keep,tech_fail,klass,key,excluded,otu_name,sp
30,3,R2,228,0.9994232503880944,0.0343653979971068,0.2692635721258984,-1531.0415224120247,-1530.9343795548818,-378.0014794545254,1152.9329001003564,2.4916744437469536,True,False,False,True,227.68,True,False,detected,"(30, 3, 'R2')",False,Clade1_2070,auris
30,3,R3,209,0.99616933471804,0.0788289583067898,1.298726975556326,-1055.9184908211232,-1055.8014176503916,-421.97534033103256,633.826077319359,2.308722766645065,True,False,False,True,208.63,True,False,detected,"(30, 3, 'R3')",False,Clade1_2070,auris
30,3,R4,228,0.9962346446982492,0.0978931133271576,2.184938053209492,-1053.688858597325,-1053.581715740182,-336.4142183751101,717.167497365072,2.3720480178691807,True,False,False,True,227.66,True,False,detected,"(30, 3, 'R4')",False,Clade1_2070,auris
30,3,R5,232,0.9983243002882992,0.0560255006936973,0.72821476089124,-1331.2240215777858,-1331.118758419891,-504.5182758116672,826.6004826082238,1.9547503950133656,True,False,False,True,231.67,True,False,detected,"(30, 3, 'R5')",False,Clade1_2070,auris
30,4,R1,259,0.9997726606516776,0.0159527311092679,0.0659128141297525,-2137.548871723878,-2137.4547540768194,-600.5497983151939,1536.9049557616254,2.404819586762113,True,False,False,True,258.87,True,False,detected,"(30, 4, 'R1')",False,Clade2_2071,auris
30,4,R2,276,0.9956868485209952,0.1208375570956752,4.030073396538761,-1160.5460925579202,-1160.457857263803,-607.1181133253293,553.3397439384734,1.3099390806133246,True,False,False,True,275.92999999999995,True,False,detected,"(30, 4, 'R2')",False,Clade2_2071,auris
30,4,R3,319,0.997892823384942,0.0785346284030064,1.9674924268290583,-1617.2095689467362,-1617.1333784705455,-378.3445681146123,1238.7888103559335,2.7313611365728705,True,False,False,True,319.07,True,False,detected,"(30, 4, 'R3')",False,Clade2_2071,auris
30,4,R4,219,0.999450587946974,0.0365299385492477,0.2922415738801882,-1443.614926724681,-1443.5032988177045,-373.5922034564488,1069.911095361255,2.166008671531827,True,False,False,True,218.73,True,False,detected,"(30, 4, 'R4')",False,Clade2_2071,auris
30,4,R5,227,0.9957225973272996,0.0887860408405538,1.789432157927893,-1093.3727309434018,-1093.2651076250163,-670.6275631397037,422.63754448531256,1.1879655547298609,True,False,False,True,226.75,True,False,detected,"(30, 4, 'R5')",False,Clade2_2071,auris
30,5,R1,332,0.9997718795610188,0.0226793831826024,0.1707656679523788,-2508.1025340257306,-2508.029363294024,-563.9407492157932,1944.0886140782304,2.297922863653732,True,False,False,True,332.1,True,False,detected,"(30, 5, 'R1')",False,Clade2_2072,auris
30,5,R2,252,0.9997360629230664,0.0233940224551558,0.1379146322313483,-1886.658468902503,-1886.5616947089547,-474.9324503813866,1411.629244327568,2.169732288892218,True,False,False,True,251.85,True,False,detected,"(30, 5, 'R2')",False,Clade2_2072,auris
30,5,R3,313,0.9967056975412008,0.0629887244815985,1.2418523558992631,-1724.7645152271969,-1724.686845324284,-671.7879817173028,1052.8988636069812,2.6303422316148164,True,False,False,True,313.05,True,False,detected,"(30, 5, 'R3')",False,Clade2_2072,auris
30,5,R4,243,0.9994342128173916,0.0244185696965762,0.1448927706844521,-1798.2319321373675,-1798.131513727326,-667.8400085063951,1130.291505220931,1.952217088616922,True,False,False,True,242.82,True,False,detected,"(30, 5, 'R4')",False,Clade2_2072,auris
30,5,R5,291,0.9942817149712404,0.1282213783524209,4.784250063179056,-1189.426248516926,-1189.3426248235462,-341.033351687269,848.3092731362772,2.5741823038317952,True,False,False,True,290.99,True,False,detected,"(30, 5, 'R5')",False,Clade2_2072,auris
30,6,R1,379,0.9991861380936856,0.0460520821716443,0.8037810292183318,-2327.110584801752,-2327.046584801752,-534.6548730560413,1792.3917117457108,2.464843099679675,True,False,False,True,379.32,True,False,detected,"(30, 6, 'R1')",False,Clade2_2073,auris
30,6,R2,294,0.999344709742854,0.0253687539066828,0.1892106603846843,-2154.4513697481466,-2154.368611127457,-801.4477790374463,1352.920832090011,2.095435974591596,True,False,False,True,293.98,True,False,detected,"(30, 6, 'R2')",False,Clade2_2073,auris
30,6,R3,303,0.990207790983868,0.1161554366239186,4.088101893559834,-1298.6125644474855,-1298.5322968889573,-782.1953396300352,516.3369572589221,1.7345906429496831,True,False,False,True,303.0,True,False,detected,"(30, 6, 'R3')",False,Clade2_2073,auris
30,6,R4,285,0.9974555393431404,0.0519212794013107,0.7683084875806583,-1680.075142111624,-1679.989732858955,-930.8542568340245,749.1354760249305,1.470974582171315,True,False,False,True,284.95,True,False,detected,"(30, 6, 'R4')",False,Clade2_2073,auris
30,6,R5,359,0.9991453278025876,0.0314283550313117,0.354599198490731,-2478.312142760672,-2478.244537126869,-953.7554017808096,1524.4891353460594,2.0027866957855047,True,False,False,True,359.21,True,False,detected,"(30, 6, 'R5')",False,Clade2_2073,auris
30,7,R1,247,0.9987904651565536,0.0530787835265071,0.6958872433814911,-1444.3731258338862,-1444.2743604017874,-343.1729323243262,1101.1014280774612,2.671619475162105,True,False,False,True,246.81,True,False,detected,"(30, 7, 'R1')",False,Clade3_2074,auris
30,7,R2,205,0.9992632229289315,0.0221973159363144,0.1010077711291945,-1555.191399485019,-1555.0719964999444,-532.3090661384936,1022.7629303614508,2.794111564178647,True,False,False,True,204.64,True,False,detected,"(30, 7, 'R2')",False,Clade3_2074,auris
30,7,R3,224,0.9989000233482406,0.0377327807272164,0.3189228540754356,-1462.1972690680234,-1462.0881781589326,-448.8280614486873,1013.2601167102453,2.695035873064354,True,False,False,True,223.71,True,False,detected,"(30, 7, 'R3')",False,Clade3_2074,auris
30,7,R4,177,0.99961956636563,0.0164805423741803,0.0480746650196464,-1447.3734947716578,-1447.2347664479582,-524.9957873840244,922.2389790639338,2.135964868161788,True,False,False,True,176.52999999999997,True,False,detected,"(30, 7, 'R4')",False,Clade3_2074,auris
30,7,R5,227,0.9998068576490664,0.022018213546202,0.1100499922029174,-1726.411916970506,-1726.3042936521204,-336.53824601315426,1389.766047638966,2.445860233586837,True,False,False,True,226.73,True,False,detected,"(30, 7, 'R5')",False,Clade3_2074,auris
30,8,R1,263,0.999132783415316,0.0486837423322875,0.6233380798463359,-1583.7877323990683,-1583.6950683064042,-296.9426183292288,1286.7524499771753,2.84451069680831,True,False,False,True,262.88,True,False,detected,"(30, 8, 'R1')",False,Clade3_2075,auris
30,8,R2,212,0.9998890007245136,0.0088056241597734,0.0164382715707553,-2000.5226126922391,-2000.4072280768544,-563.3430149215267,1437.064213155328,2.6087760139101506,True,False,False,True,211.68,True,False,detected,"(30, 8, 'R2')",False,Clade3_2075,auris
30,8,R3,221,0.9997216894230326,0.0186370059630422,0.0767616960698899,-1754.3118992614989,-1754.201300183158,-430.32350272854745,1323.8777974546103,2.7953226855209365,True,False,False,True,220.73,True,False,detected,"(30, 8, 'R3')",False,Clade3_2075,auris
30,8,R4,253,0.9989391715683148,0.0282653314020783,0.2021290266951368,-1798.456347635696,-1798.3599620935274,-662.7364438527957,1135.6235182407318,2.606506207048013,True,False,False,True,252.83,True,False,detected,"(30, 8, 'R4')",False,Clade3_2075,auris
30,8,R5,243,0.9996564283930696,0.0339246780945257,0.2796647594675791,-1638.4357051540303,-1638.3352867439885,-216.6116085834928,1421.7236781604956,2.9446529109670303,True,False,False,True,242.84,True,False,detected,"(30, 8, 'R5')",False,Clade3_2075,auris
30,9,R1,280,0.9995281170955118,0.0391675802045968,0.4295478149433873,-1808.3473095806,-1808.2603530588608,-311.4844482031857,1496.775904855675,2.621488934458428,True,False,False,True,279.98,True,False,detected,"(30, 9, 'R1')",False,Clade3_2076,auris
30,9,R2,256,0.99991844395171,0.0119000910953919,0.0362527150281287,-2262.779122595326,-2262.683884500088,-397.093047433884,1865.590837066204,2.9380973733709776,True,False,False,True,255.86,True,False,detected,"(30, 9, 'R2')",False,Clade3_2076,auris
30,9,R3,228,0.9998982611515492,0.0091030876721606,0.0188934947780859,-2136.808577979953,-2136.7014351228104,-583.937961301977,1552.7634738208335,2.5255804333185323,True,False,False,True,227.75,True,False,detected,"(30, 9, 'R3')",False,Clade3_2076,auris
30,9,R4,231,0.999901154434753,0.0109780502807218,0.027839562820159,-2078.478132073236,-2078.3724052009893,-474.0347581172812,1604.337647083708,2.6897664394235177,True,False,False,True,230.77,True,False,detected,"(30, 9, 'R4')",False,Clade3_2076,auris
30,9,R5,222,0.9996887574710708,0.0226226940977647,0.1136165559895108,-1676.22796053693,-1676.1178687938109,-399.7290408787149,1276.3888279150958,2.626069311884692,True,False,False,True,221.73,True,False,detected,"(30, 9, 'R5')",False,Clade3_2076,auris
30,10,R1,274,0.9997554884462908,0.0224717224301776,0.138364056660232,-2073.932652503164,-2073.8437636142744,-401.5789291611438,1672.2648344531306,2.781114115397852,True,False,False,True,273.88,True,False,detected,"(30, 10, 'R1')",False,Clade4_2077,auris
30,10,R2,232,0.9981094225166915,0.0405760811534535,0.3819690599310221,-1480.923505341969,-1480.8182421840745,-592.560278856815,888.2579633272593,2.460847315495774,True,False,False,True,231.74,True,False,detected,"(30, 10, 'R2')",False,Clade4_2077,auris
30,10,R3,205,0.999667965106381,0.0111139342977192,0.0253215047926742,-1838.8178024821468,-1838.698399497072,-674.0492722415626,1164.6491272555097,2.6172133152528554,True,False,False,True,204.63,True,False,detected,"(30, 10, 'R3')",False,Clade4_2077,auris
30,10,R4,231,0.9994307562614724,0.0235699200110123,0.1283300008741951,-1725.4761875415943,-1725.3704606693475,-540.5504071556247,1184.820053513723,2.5626884939744814,True,False,False,True,230.74,True,False,detected,"(30, 10, 'R4')",False,Clade4_2077,auris
30,10,R5,246,0.9942598698104532,0.1147395330088394,3.2386294670312905,-1059.224599707072,-1059.125426153353,-323.19232448971377,735.9331016636391,2.702891889008721,True,False,False,True,245.78,True,False,detected,"(30, 10, 'R5')",False,Clade4_2077,auris
30,11,R1,257,0.9994318500600964,0.0348808490079997,0.3126851222723517,-1718.8901124577217,-1718.795250797643,-398.38635519435695,1320.4088956032856,2.5703961130151782,True,False,False,True,256.82,True,False,detected,"(30, 11, 'R1')",False,Clade4_2078,auris
30,11,R2,249,0.9998047739454576,0.018087746317292,0.0814644751428391,-1992.2352433731207,-1992.137284189448,-415.75257082792336,1576.3847133615243,2.780776441579126,True,False,False,True,248.77,True,False,detected,"(30, 11, 'R2')",False,Clade4_2078,auris
30,11,R3,242,0.9998870683490244,0.0128619133718491,0.040033773371558,-2101.086636662519,-2100.985796326385,-426.9768338749501,1674.0089624514349,2.858592973210606,True,False,False,True,241.75,True,False,detected,"(30, 11, 'R3')",False,Clade4_2078,auris
30,11,R4,235,0.9998272241993914,0.014842292327825,0.0517690057629841,-1972.8290543117887,-1972.725158207893,-446.02570809038775,1526.6994501175052,2.851269239147596,True,False,False,True,234.73,True,False,detected,"(30, 11, 'R4')",False,Clade4_2078,auris
30,11,R5,224,0.999530743558478,0.0232144387686758,0.1207158774851904,-1679.8154132633863,-1679.7063223542957,-456.1551975672747,1223.551124787021,2.7662707099073445,True,False,False,True,223.70000000000005,True,False,detected,"(30, 11, 'R5')",False,Clade4_2078,auris
30,12,R1,229,0.9981959062985998,0.0646845860867044,0.958157910080697,-1248.1104128831764,-1248.00374621651,-305.1538643591726,942.8498818573372,2.722152673093389,True,False,False,True,228.73,True,False,detected,"(30, 12, 'R1')",False,Clade4_2079,auris
30,12,R2,186,0.9996421188422856,0.0152306016268264,0.0431466480202064,-1550.6148829605334,-1550.483014828665,-504.4456694883058,1046.0373453403597,2.6284630689045905,True,False,False,True,185.57,True,False,detected,"(30, 12, 'R2')",False,Clade4_2079,auris
30,12,R3,205,0.9996247304589336,0.0197711620565346,0.0801342640584798,-1602.647654545156,-1602.5282515600811,-495.731029525396,1106.797222034685,2.347455741979444,True,False,False,True,204.6,True,False,detected,"(30, 12, 'R3')",False,Clade4_2079,auris
30,12,R4,186,0.9997842510219191,0.0117213250632013,0.0255544397901252,-1648.040504135311,-1647.908636003443,-521.3644750482762,1126.5441609551667,2.513987770522457,True,False,False,True,185.55,True,False,detected,"(30, 12, 'R4')",False,Clade4_2079,auris
30,12,R5,186,0.9994172628169732,0.0199487433847843,0.0740191394495477,-1450.2271548204658,-1450.0952866885978,-557.8113474524192,892.2839392361785,2.130164680716516,True,False,False,True,185.54999999999995,True,False,detected,"(30, 12, 'R5')",False,Clade4_2079,auris
30,13,R1,246,0.9966621660566728,0.0103684539963412,0.0264461902154643,-2241.941777234939,-2241.84260368122,-1520.300784546872,721.5418191343476,1.9472806798758373,True,False,False,True,245.87000000000003,True,False,detected,"(30, 13, 'R1')",False,glab_2048,other
30,13,R2,277,0.9973157227032978,0.0123043302138414,0.0419368421371165,-2430.3834318737545,-2430.2955197858423,-1444.159935611361,986.135584174481,2.4779995014752147,True,False,False,True,277.02,True,False,detected,"(30, 13, 'R2')",False,glab_2048,other
30,13,R3,255,0.9971493239360082,0.0123354615932349,0.0388017212431343,-2235.591325222505,-2235.4957076926244,-1447.736742724974,787.7589649676504,1.941511282896697,True,False,False,True,254.94,True,False,detected,"(30, 13, 'R3')",False,glab_2048,other
30,13,R4,255,0.9966556593213544,0.0108252119573969,0.0298822295502555,-2302.197486711891,-2302.1018691820104,-1576.5049912624595,725.5968779195507,1.846413366559272,True,False,False,True,254.90000000000003,True,False,detected,"(30, 13, 'R4')",False,glab_2048,other
30,13,R5,284,0.9979108718971452,0.0112394850743944,0.03587659102546,-2543.36703655308,-2543.281322267365,-1575.2078022644914,968.0735200028736,1.973107887400933,True,False,False,True,284.04,True,False,detected,"(30, 13, 'R5')",False,glab_2048,other
30,14,R1,231,0.992100224342116,0.0112522704850145,0.0292477395366919,-2067.079631609733,-2066.973904737487,-1522.639250071741,544.334654665746,2.2397898738693582,True,False,False,True,230.92,True,False,detected,"(30, 14, 'R1')",False,glab_2049,other
30,14,R2,195,0.989853807563738,0.008163788929429,0.0129962526884324,-1869.138286392871,-1869.012631942609,-1657.868505250698,211.14412669191097,1.1145964566736275,True,False,False,True,194.67,True,False,detected,"(30, 14, 'R2')",False,glab_2049,other
30,14,R3,240,0.9929330588251336,0.0135516679665128,0.0440754491219066,-2058.5979081948667,-2058.4962132796127,-1892.1074613235755,166.38875195603737,0.6436907475501195,True,False,False,True,239.82,True,False,detected,"(30, 14, 'R3')",False,glab_2049,other
30,14,R4,274,0.994768565475396,0.0108047996411645,0.0319877725082843,-2475.215128130235,-2475.126239241346,-2312.6372539598765,162.48898528146947,0.4983371199701707,False,False,False,True,273.95000000000005,True,False,ambiguous,"(30, 14, 'R4')",True,glab_2049,other
30,14,R5,249,0.9957630860552142,0.0101083727263295,0.0254426205944262,-2282.0068254417506,-2281.908866258077,-1484.466964714063,797.4419015440142,2.6164845241056573,True,False,False,True,248.88,True,False,detected,"(30, 14, 'R5')",False,glab_2049,other
30,15,R1,189,0.9896504011332604,0.0096242747475592,0.0175064395747198,-1749.230432463992,-1749.1007027342623,-1436.95067975661,312.15002297765227,1.684809504397055,True,False,False,True,188.65000000000003,True,False,detected,"(30, 15, 'R1')",False,glab_2050,other
30,15,R2,170,0.983398661428846,0.0108029874549269,0.0198397714517223,-1533.497072748119,-1533.352494434866,-1344.0826525295477,189.2698419053184,1.452477125052778,True,False,False,True,169.59,True,False,detected,"(30, 15, 'R2')",False,glab_2050,other
30,15,R3,201,0.9864803923500453,0.0113018330364029,0.0256740174265283,-1796.0817210250152,-1795.9598936138475,-1495.980380600643,299.9795130132047,1.6800125428224422,True,False,False,True,200.68000000000004,True,False,detected,"(30, 15, 'R3')",False,glab_2050,other
30,15,R4,213,0.9900719770410562,0.0092682756531533,0.0182968988531437,-1988.1732783464088,-1988.0584458105243,-1547.6198050971109,440.4386407134134,2.1774628624678,True,False,False,True,212.73,True,False,detected,"(30, 15, 'R4')",False,glab_2050,other
30,15,R5,208,0.9939289502189964,0.0142491909561426,0.0422322041241606,-1762.4389419368963,-1762.321294878073,-1328.243935829804,434.07735904826905,1.6857658636734858,True,False,False,True,207.72000000000003,True,False,detected,"(30, 15, 'R5')",False,glab_2050,other
30,16,R1,245,0.9975933928062332,0.0732082555715091,1.3130649275367348,-1275.0790708378872,-1274.9794857756465,-521.9176824733037,753.0618033023428,1.7415448528367432,True,False,False,True,244.72,True,False,detected,"(30, 16, 'R1')",False,para_2051,parapsilosis
30,16,R2,206,0.998720386227782,0.0578344058787351,0.6890326116893327,-1168.2706262684455,-1168.1518143872574,-405.0063986370651,763.1454157501923,1.777360784572476,True,False,False,True,205.59,True,False,detected,"(30, 16, 'R2')",False,para_2051,parapsilosis
30,16,R3,183,0.9993288166835824,0.0337978542673544,0.2090399764131506,-1233.7730139904993,-1233.6389357782089,-445.5165053225044,788.1224304557045,1.758262220579938,True,False,False,True,182.52,True,False,detected,"(30, 16, 'R3')",False,para_2051,parapsilosis
